date,open,high,low,close,Volume,Quote_Volume,Trades_Count
2020-07-08 06:36:00,9273.84,9273.84,9271.88,9272.88,17.0,159392.0,365
2020-07-08 06:37:00,9272.88,9275.01,9272.87,9272.92,37.0,343073.0,286
2020-07-08 06:38:00,9273.1,9273.52,9270.0,9270.92,12.0,110881.0,268
2020-07-08 06:39:00,9270.92,9271.4,9265.89,9266.25,48.0,440700.0,343
2020-07-08 06:40:00,9266.24,9269.63,9262.97,9269.19,32.0,293526.0,344
2020-07-08 06:41:00,9269.2,9269.2,9262.97,9264.26,17.0,156834.0,265
2020-07-08 06:42:00,9264.45,9265.14,9260.9,9261.66,15.0,140626.0,282
2020-07-08 06:43:00,9261.4,9263.87,9260.17,9263.68,34.0,312309.0,282
2020-07-08 06:44:00,9263.71,9267.91,9263.41,9267.91,27.0,246615.0,243
2020-07-08 06:45:00,9267.52,9269.03,9267.36,9269.03,13.0,122771.0,214
2020-07-08 06:46:00,9269.02,9269.38,9263.5,9264.87,43.0,394844.0,330
2020-07-08 06:47:00,9264.99,9266.71,9264.24,9265.74,9.0,81422.0,225
2020-07-08 06:48:00,9265.91,9267.73,9265.21,9265.61,15.0,140515.0,318
2020-07-08 06:49:00,9265.61,9266.0,9265.54,9266.0,8.0,76802.0,119
2020-07-08 06:50:00,9266.0,9268.22,9265.82,9267.96,26.0,244456.0,255
2020-07-08 06:51:00,9267.78,9267.91,9262.26,9264.64,27.0,249118.0,370
2020-07-08 06:52:00,9264.92,9266.24,9261.68,9261.69,29.0,267409.0,398
2020-07-08 06:53:00,9261.69,9264.01,9260.0,9263.48,26.0,242566.0,421
2020-07-08 06:54:00,9263.48,9267.06,9258.76,9263.4,51.0,474669.0,369
2020-07-08 06:55:00,9263.49,9265.5,9262.31,9264.45,18.0,168458.0,295
2020-07-08 06:56:00,9264.62,9265.48,9263.96,9264.88,13.0,120347.0,232
2020-07-08 06:57:00,9264.88,9267.58,9264.84,9267.17,30.0,279167.0,392
2020-07-08 06:58:00,9267.06,9269.03,9266.66,9266.66,19.0,172917.0,302
2020-07-08 06:59:00,9266.66,9268.49,9266.66,9267.99,18.0,168270.0,271
2020-07-08 07:00:00,9268.0,9268.0,9264.82,9265.4,17.0,160088.0,453
2020-07-08 07:01:00,9265.4,9266.6,9265.18,9266.39,23.0,214855.0,266
2020-07-08 07:02:00,9266.45,9266.59,9260.76,9262.99,24.0,223552.0,502
2020-07-08 07:03:00,9263.17,9263.54,9262.87,9263.19,21.0,192978.0,342
2020-07-08 07:04:00,9263.19,9264.47,9263.14,9263.19,26.0,245184.0,436
2020-07-08 07:05:00,9263.57,9264.55,9262.77,9263.65,17.0,161111.0,223
2020-07-08 07:06:00,9263.66,9272.79,9263.63,9270.92,75.0,698948.0,778
2020-07-08 07:07:00,9269.93,9273.15,9269.93,9272.92,35.0,326595.0,469
2020-07-08 07:08:00,9272.93,9277.55,9272.0,9276.73,33.0,303364.0,419
2020-07-08 07:09:00,9276.74,9278.0,9276.11,9276.99,21.0,192319.0,375
2020-07-08 07:10:00,9276.99,9278.14,9274.08,9278.03,29.0,266073.0,378
2020-07-08 07:11:00,9278.02,9278.24,9277.0,9278.24,21.0,195741.0,299
2020-07-08 07:12:00,9278.23,9279.79,9278.0,9278.75,11.0,106322.0,275
2020-07-08 07:13:00,9278.71,9284.93,9278.49,9281.26,40.0,372321.0,388
2020-07-08 07:14:00,9282.22,9286.24,9281.55,9285.7,67.0,623497.0,439
2020-07-08 07:15:00,9285.7,9287.15,9283.61,9286.94,22.0,202514.0,353
2020-07-08 07:16:00,9287.09,9288.12,9284.52,9286.72,18.0,165233.0,382
2020-07-08 07:17:00,9286.84,9287.41,9284.5,9284.73,25.0,229564.0,291
2020-07-08 07:18:00,9284.73,9285.03,9283.71,9284.19,26.0,246006.0,382
2020-07-08 07:19:00,9284.2,9286.4,9283.72,9285.58,28.0,255726.0,457
2020-07-08 07:20:00,9285.33,9288.11,9285.33,9287.71,23.0,214825.0,405
2020-07-08 07:21:00,9287.72,9288.11,9285.63,9287.03,19.0,179981.0,252
2020-07-08 07:22:00,9287.03,9287.6,9278.89,9283.33,44.0,407634.0,438
2020-07-08 07:23:00,9283.33,9286.37,9282.25,9286.36,24.0,220024.0,270
2020-07-08 07:24:00,9286.37,9289.9,9284.82,9284.96,47.0,436017.0,509
2020-07-08 07:25:00,9285.02,9287.02,9280.75,9285.15,19.0,178366.0,380
2020-07-08 07:26:00,9285.24,9286.99,9282.99,9283.29,10.0,94248.0,293
2020-07-08 07:27:00,9283.29,9283.32,9280.95,9281.52,14.0,126555.0,252
2020-07-08 07:28:00,9281.57,9282.09,9280.31,9280.42,14.0,129580.0,235
2020-07-08 07:29:00,9280.47,9282.34,9278.39,9282.0,24.0,223233.0,401
2020-07-08 07:30:00,9282.0,9283.31,9281.54,9282.7,28.0,255482.0,419
2020-07-08 07:31:00,9282.71,9282.92,9281.02,9282.42,15.0,137956.0,240
2020-07-08 07:32:00,9282.42,9285.24,9281.01,9285.15,20.0,187238.0,401
2020-07-08 07:33:00,9285.15,9287.18,9284.99,9286.65,25.0,235963.0,427
2020-07-08 07:34:00,9286.65,9286.65,9283.06,9285.62,42.0,392418.0,501
2020-07-08 07:35:00,9285.62,9285.62,9281.72,9284.71,37.0,343008.0,416
2020-07-08 07:36:00,9284.7,9286.87,9283.26,9286.75,34.0,316139.0,658
2020-07-08 07:37:00,9286.75,9291.0,9284.61,9286.65,69.0,638310.0,1083
2020-07-08 07:38:00,9287.27,9289.73,9283.33,9289.64,41.0,381306.0,733
2020-07-08 07:39:00,9289.63,9291.0,9289.61,9290.91,23.0,212878.0,424
2020-07-08 07:40:00,9290.92,9291.55,9288.86,9288.97,32.0,293034.0,472
2020-07-08 07:41:00,9288.97,9290.6,9285.82,9288.25,35.0,321010.0,507
2020-07-08 07:42:00,9287.47,9289.22,9285.94,9288.83,28.0,259657.0,360
2020-07-08 07:43:00,9288.83,9289.31,9287.05,9288.71,31.0,289881.0,555
2020-07-08 07:44:00,9288.67,9289.68,9285.96,9287.32,39.0,358978.0,608
2020-07-08 07:45:00,9287.23,9287.47,9283.35,9283.36,25.0,227636.0,466
2020-07-08 07:46:00,9283.36,9285.54,9283.33,9284.11,14.0,126305.0,294
2020-07-08 07:47:00,9284.11,9284.58,9284.09,9284.5,10.0,93232.0,191
2020-07-08 07:48:00,9284.23,9284.27,9278.01,9280.56,30.0,277720.0,451
2020-07-08 07:49:00,9280.57,9282.48,9278.47,9279.94,18.0,167559.0,313
2020-07-08 07:50:00,9279.91,9282.18,9278.02,9279.26,24.0,219614.0,523
2020-07-08 07:51:00,9279.15,9281.5,9278.7,9280.08,21.0,199228.0,320
2020-07-08 07:52:00,9280.08,9280.54,9277.67,9278.94,23.0,213224.0,395
2020-07-08 07:53:00,9278.95,9280.08,9277.43,9278.63,21.0,190376.0,342
2020-07-08 07:54:00,9278.62,9278.87,9277.44,9278.12,17.0,157684.0,273
2020-07-08 07:55:00,9278.12,9281.68,9277.43,9281.13,17.0,160165.0,299
2020-07-08 07:56:00,9281.14,9282.31,9275.57,9282.3,55.0,506028.0,437
2020-07-08 07:57:00,9282.3,9282.59,9276.45,9282.59,40.0,367567.0,353
2020-07-08 07:58:00,9282.58,9283.65,9280.85,9282.2,22.0,204689.0,373
2020-07-08 07:59:00,9282.21,9284.3,9280.85,9284.15,29.0,272054.0,472
2020-07-08 08:00:00,9284.14,9287.67,9284.14,9287.6,63.0,583726.0,455
2020-07-08 08:01:00,9287.61,9289.63,9287.59,9287.64,30.0,274996.0,506
2020-07-08 08:02:00,9287.64,9287.64,9285.0,9285.91,33.0,308834.0,441
2020-07-08 08:03:00,9285.02,9285.81,9284.15,9285.45,15.0,142651.0,295
2020-07-08 08:04:00,9285.45,9290.75,9285.39,9289.99,51.0,474204.0,413
2020-07-08 08:05:00,9289.99,9292.02,9286.76,9287.1,51.0,471855.0,636
2020-07-08 08:06:00,9287.2,9288.71,9286.22,9287.04,24.0,219297.0,407
2020-07-08 08:07:00,9287.13,9290.45,9284.88,9289.92,26.0,239392.0,512
2020-07-08 08:08:00,9289.92,9290.74,9287.42,9287.42,28.0,263047.0,495
2020-07-08 08:09:00,9287.42,9287.46,9286.57,9286.58,24.0,225148.0,367
2020-07-08 08:10:00,9286.57,9288.73,9284.86,9286.92,40.0,370738.0,610
2020-07-08 08:11:00,9286.87,9290.23,9285.87,9289.91,17.0,154569.0,360
2020-07-08 08:12:00,9289.92,9295.0,9289.91,9293.37,51.0,475333.0,416
2020-07-08 08:13:00,9293.37,9297.97,9292.22,9297.33,40.0,376392.0,495
2020-07-08 08:14:00,9297.33,9300.0,9296.15,9296.8,80.0,740778.0,697
2020-07-08 08:15:00,9296.79,9296.79,9292.56,9294.18,41.0,382683.0,600
2020-07-08 08:16:00,9294.18,9294.37,9291.83,9293.42,30.0,278100.0,423
2020-07-08 08:17:00,9293.42,9294.8,9292.26,9293.01,22.0,204136.0,398
2020-07-08 08:18:00,9292.53,9298.79,9292.08,9298.18,46.0,424606.0,401
2020-07-08 08:19:00,9298.19,9300.23,9295.78,9300.18,27.0,254686.0,421
2020-07-08 08:20:00,9300.18,9302.31,9295.66,9296.67,50.0,465613.0,518
2020-07-08 08:21:00,9296.67,9296.99,9296.22,9296.61,27.0,254007.0,309
2020-07-08 08:22:00,9296.6,9297.0,9291.84,9292.44,44.0,405437.0,582
2020-07-08 08:23:00,9292.44,9293.22,9291.09,9292.13,21.0,199563.0,506
2020-07-08 08:24:00,9292.13,9294.77,9291.0,9291.26,23.0,216445.0,356
2020-07-08 08:25:00,9291.15,9292.23,9288.89,9289.08,39.0,363204.0,545
2020-07-08 08:26:00,9289.08,9289.79,9289.04,9289.39,18.0,170808.0,333
2020-07-08 08:27:00,9289.41,9293.36,9289.35,9291.68,20.0,183091.0,303
2020-07-08 08:28:00,9291.68,9292.52,9238.0,9279.01,328.0,3041423.0,1733
2020-07-08 08:29:00,9279.29,9282.55,9275.27,9278.98,64.0,591914.0,664
2020-07-08 08:30:00,9278.98,9281.18,9278.95,9280.22,40.0,366966.0,400
2020-07-08 08:31:00,9280.11,9280.69,9273.71,9275.97,53.0,492224.0,502
2020-07-08 08:32:00,9275.98,9278.37,9273.14,9273.65,24.0,225340.0,378
2020-07-08 08:33:00,9274.65,9274.65,9267.73,9271.9,61.0,569286.0,550
2020-07-08 08:34:00,9271.81,9276.64,9270.12,9273.0,30.0,277643.0,444
2020-07-08 08:35:00,9272.23,9272.78,9264.67,9269.82,63.0,579838.0,608
2020-07-08 08:36:00,9269.81,9273.66,9268.25,9273.66,35.0,328648.0,456
2020-07-08 08:37:00,9273.34,9280.0,9272.0,9278.01,82.0,760698.0,768
2020-07-08 08:38:00,9278.01,9278.02,9268.6,9269.93,41.0,380176.0,490
2020-07-08 08:39:00,9269.94,9274.5,9269.91,9274.13,23.0,217692.0,356
2020-07-08 08:40:00,9274.13,9275.0,9274.07,9274.97,11.0,98960.0,274
2020-07-08 08:41:00,9274.99,9277.0,9273.37,9277.0,18.0,168318.0,319
2020-07-08 08:42:00,9277.0,9277.86,9274.06,9276.99,37.0,347098.0,473
2020-07-08 08:43:00,9276.99,9279.96,9276.96,9279.61,20.0,190167.0,308
2020-07-08 08:44:00,9279.37,9279.81,9275.84,9277.67,36.0,336347.0,544
2020-07-08 08:45:00,9278.16,9278.16,9275.73,9276.2,18.0,165823.0,376
2020-07-08 08:46:00,9276.19,9276.56,9273.99,9275.73,19.0,172080.0,334
2020-07-08 08:47:00,9275.72,9278.54,9275.72,9276.61,33.0,305904.0,328
2020-07-08 08:48:00,9276.61,9278.51,9276.61,9277.99,18.0,165825.0,357
2020-07-08 08:49:00,9278.0,9278.53,9277.85,9277.85,22.0,206019.0,437
2020-07-08 08:50:00,9277.85,9277.86,9271.44,9273.82,37.0,342440.0,428
2020-07-08 08:51:00,9273.82,9274.12,9273.01,9273.61,12.0,113907.0,269
2020-07-08 08:52:00,9273.61,9273.98,9272.22,9272.97,21.0,195197.0,473
2020-07-08 08:53:00,9272.51,9283.32,9272.3,9282.46,44.0,412587.0,526
2020-07-08 08:54:00,9282.26,9284.12,9282.04,9283.45,22.0,200228.0,500
2020-07-08 08:55:00,9283.45,9285.12,9283.12,9285.0,32.0,299112.0,351
2020-07-08 08:56:00,9285.0,9285.5,9284.12,9285.02,18.0,164536.0,327
2020-07-08 08:57:00,9285.02,9285.53,9285.0,9285.52,12.0,107918.0,240
2020-07-08 08:58:00,9285.52,9286.21,9285.43,9285.54,14.0,128206.0,290
2020-07-08 08:59:00,9285.68,9286.12,9281.68,9285.62,31.0,291901.0,398
2020-07-08 09:00:00,9284.87,9286.09,9281.08,9282.76,40.0,374130.0,412
2020-07-08 09:01:00,9283.19,9284.35,9281.09,9281.79,34.0,314315.0,484
2020-07-08 09:02:00,9281.79,9281.79,9279.96,9281.65,35.0,326752.0,422
2020-07-08 09:03:00,9281.61,9286.71,9281.29,9286.71,45.0,422346.0,457
2020-07-08 09:04:00,9286.71,9288.54,9285.26,9287.48,20.0,184094.0,468
2020-07-08 09:05:00,9287.6,9288.46,9285.57,9287.65,29.0,273585.0,543
2020-07-08 09:06:00,9287.65,9289.98,9286.86,9288.98,38.0,356402.0,544
2020-07-08 09:07:00,9288.54,9289.9,9286.48,9287.69,28.0,259331.0,464
2020-07-08 09:08:00,9287.7,9290.0,9287.0,9289.38,21.0,194280.0,486
2020-07-08 09:09:00,9289.38,9293.87,9288.97,9290.85,33.0,311035.0,487
2020-07-08 09:10:00,9291.0,9291.11,9285.31,9285.46,39.0,365261.0,579
2020-07-08 09:11:00,9285.64,9288.05,9282.82,9286.32,45.0,422101.0,443
2020-07-08 09:12:00,9286.32,9288.16,9284.41,9285.17,38.0,349730.0,417
2020-07-08 09:13:00,9285.09,9285.96,9283.32,9285.03,19.0,177612.0,375
2020-07-08 09:14:00,9285.03,9287.09,9284.36,9285.99,15.0,140173.0,296
2020-07-08 09:15:00,9286.0,9288.09,9284.17,9285.0,39.0,362805.0,519
2020-07-08 09:16:00,9285.0,9286.75,9284.32,9286.0,21.0,194137.0,403
2020-07-08 09:17:00,9286.0,9289.71,9286.0,9287.91,25.0,229647.0,411
2020-07-08 09:18:00,9287.71,9288.93,9286.93,9287.0,23.0,217664.0,363
2020-07-08 09:19:00,9287.0,9288.58,9286.99,9288.26,16.0,148776.0,357
2020-07-08 09:20:00,9288.28,9288.3,9284.99,9284.99,42.0,387022.0,528
2020-07-08 09:21:00,9285.0,9285.0,9275.04,9275.17,49.0,451565.0,634
2020-07-08 09:22:00,9275.36,9279.51,9275.0,9279.09,23.0,217503.0,363
2020-07-08 09:23:00,9279.1,9279.69,9276.95,9279.57,37.0,344887.0,534
2020-07-08 09:24:00,9279.57,9279.59,9275.0,9275.53,49.0,456881.0,543
2020-07-08 09:25:00,9275.49,9276.76,9273.0,9274.34,38.0,354946.0,579
2020-07-08 09:26:00,9274.35,9275.04,9270.19,9271.79,45.0,414884.0,490
2020-07-08 09:27:00,9271.08,9272.5,9269.52,9271.58,28.0,260175.0,366
2020-07-08 09:28:00,9271.58,9273.53,9269.82,9270.74,15.0,143519.0,353
2020-07-08 09:29:00,9270.79,9271.99,9268.0,9270.29,45.0,419941.0,496
2020-07-08 09:30:00,9270.26,9270.45,9268.0,9270.0,27.0,251542.0,395
2020-07-08 09:31:00,9270.0,9270.52,9270.0,9270.51,27.0,250836.0,323
2020-07-08 09:32:00,9270.51,9275.4,9268.42,9271.31,114.0,1061608.0,410
2020-07-08 09:33:00,9271.31,9273.69,9270.58,9272.07,24.0,223873.0,296
2020-07-08 09:34:00,9272.07,9274.02,9272.07,9273.26,18.0,168772.0,317
2020-07-08 09:35:00,9273.26,9279.0,9273.11,9276.58,33.0,304815.0,462
2020-07-08 09:36:00,9276.58,9277.0,9275.01,9276.41,11.0,103759.0,229
2020-07-08 09:37:00,9276.4,9276.99,9275.33,9276.5,9.0,83929.0,379
2020-07-08 09:38:00,9276.91,9277.0,9275.73,9275.99,10.0,88128.0,285
2020-07-08 09:39:00,9275.95,9276.31,9273.0,9273.0,18.0,167475.0,445
2020-07-08 09:40:00,9273.0,9273.18,9270.0,9270.01,39.0,366115.0,409
2020-07-08 09:41:00,9270.63,9271.1,9269.01,9269.49,19.0,180551.0,345
2020-07-08 09:42:00,9269.53,9269.84,9265.71,9265.84,62.0,573342.0,502
2020-07-08 09:43:00,9266.41,9270.71,9266.14,9270.53,27.0,251190.0,383
2020-07-08 09:44:00,9270.53,9271.17,9270.0,9270.0,23.0,216015.0,284
2020-07-08 09:45:00,9270.0,9270.0,9267.37,9267.42,22.0,202772.0,295
2020-07-08 09:46:00,9267.41,9270.0,9267.0,9270.0,20.0,184739.0,388
2020-07-08 09:47:00,9270.0,9272.54,9270.0,9272.47,11.0,106424.0,282
2020-07-08 09:48:00,9272.47,9276.0,9272.27,9276.0,20.0,183583.0,345
2020-07-08 09:49:00,9275.99,9276.75,9275.76,9276.63,9.0,87917.0,219
2020-07-08 09:50:00,9276.69,9276.87,9271.17,9272.87,16.0,152865.0,265
2020-07-08 09:51:00,9272.87,9275.0,9270.85,9274.92,15.0,141722.0,276
2020-07-08 09:52:00,9274.94,9276.35,9274.0,9274.23,14.0,125731.0,329
2020-07-08 09:53:00,9274.24,9275.94,9273.0,9275.35,13.0,121130.0,315
2020-07-08 09:54:00,9275.05,9276.94,9274.89,9275.68,16.0,145531.0,479
2020-07-08 09:55:00,9275.71,9277.0,9275.49,9276.85,14.0,131607.0,314
2020-07-08 09:56:00,9276.85,9279.05,9276.21,9277.85,34.0,319983.0,418
2020-07-08 09:57:00,9277.62,9278.3,9276.73,9278.12,21.0,191384.0,274
2020-07-08 09:58:00,9278.12,9285.0,9277.89,9284.55,69.0,643295.0,672
2020-07-08 09:59:00,9284.54,9284.55,9280.48,9283.52,43.0,399086.0,645
2020-07-08 10:00:00,9283.52,9285.0,9283.46,9285.0,30.0,279952.0,413
2020-07-08 10:01:00,9285.0,9286.85,9284.45,9286.4,22.0,201770.0,363
2020-07-08 10:02:00,9286.38,9287.16,9284.99,9285.0,28.0,255753.0,447
2020-07-08 10:03:00,9285.01,9285.02,9280.33,9280.85,30.0,282812.0,449
2020-07-08 10:04:00,9280.85,9282.54,9279.15,9281.23,31.0,289769.0,487
2020-07-08 10:05:00,9281.23,9282.04,9279.66,9280.37,21.0,194736.0,360
2020-07-08 10:06:00,9280.38,9290.0,9280.36,9285.95,69.0,640462.0,484
2020-07-08 10:07:00,9286.65,9287.23,9286.11,9286.21,9.0,86769.0,294
2020-07-08 10:08:00,9286.2,9289.99,9286.12,9289.19,34.0,311846.0,460
2020-07-08 10:09:00,9289.19,9291.64,9288.8,9290.99,30.0,283206.0,475
2020-07-08 10:10:00,9290.99,9293.39,9287.6,9289.8,65.0,603701.0,699
2020-07-08 10:11:00,9289.8,9292.38,9288.23,9291.44,20.0,189613.0,342
2020-07-08 10:12:00,9291.45,9292.78,9289.78,9290.36,23.0,214558.0,349
2020-07-08 10:13:00,9290.35,9291.3,9284.8,9284.81,75.0,701286.0,699
2020-07-08 10:14:00,9284.8,9290.0,9283.86,9285.49,37.0,344113.0,559
2020-07-08 10:15:00,9285.75,9288.92,9285.75,9287.23,38.0,353298.0,473
2020-07-08 10:16:00,9287.23,9290.04,9286.54,9289.38,46.0,431868.0,353
2020-07-08 10:17:00,9289.38,9290.99,9288.9,9289.58,16.0,149934.0,468
2020-07-08 10:18:00,9289.57,9291.0,9289.48,9290.76,12.0,109463.0,294
2020-07-08 10:19:00,9290.75,9290.99,9289.1,9289.6,19.0,175817.0,334
2020-07-08 10:20:00,9289.6,9289.68,9285.8,9287.07,19.0,179530.0,444
2020-07-08 10:21:00,9287.07,9287.94,9285.09,9286.25,13.0,119988.0,314
2020-07-08 10:22:00,9286.25,9289.49,9285.21,9288.56,26.0,237801.0,378
2020-07-08 10:23:00,9288.55,9290.0,9288.52,9289.99,20.0,186015.0,324
2020-07-08 10:24:00,9289.99,9289.99,9288.79,9288.87,15.0,139981.0,272
2020-07-08 10:25:00,9288.86,9290.0,9288.8,9289.9,33.0,301946.0,520
2020-07-08 10:26:00,9289.44,9290.0,9288.9,9290.0,37.0,339293.0,284
2020-07-08 10:27:00,9290.6,9292.99,9290.6,9292.48,19.0,176075.0,381
2020-07-08 10:28:00,9292.47,9292.66,9288.8,9290.0,31.0,289998.0,291
2020-07-08 10:29:00,9290.0,9290.0,9282.73,9282.92,33.0,302643.0,490
2020-07-08 10:30:00,9282.71,9282.75,9279.21,9280.64,27.0,246704.0,463
2020-07-08 10:31:00,9280.64,9281.6,9280.2,9280.2,13.0,117308.0,283
2020-07-08 10:32:00,9280.2,9280.2,9278.0,9279.0,21.0,199314.0,345
2020-07-08 10:33:00,9279.0,9279.39,9278.93,9279.0,10.0,88551.0,147
2020-07-08 10:34:00,9279.0,9279.94,9278.67,9279.01,14.0,128036.0,281
2020-07-08 10:35:00,9279.01,9281.17,9278.91,9280.54,12.0,114857.0,323
2020-07-08 10:36:00,9280.54,9282.11,9280.32,9281.01,16.0,145996.0,361
2020-07-08 10:37:00,9281.57,9284.4,9281.27,9284.4,18.0,163327.0,238
2020-07-08 10:38:00,9284.39,9285.99,9284.39,9285.76,12.0,110010.0,307
2020-07-08 10:39:00,9285.76,9286.87,9284.19,9285.78,27.0,248380.0,450
2020-07-08 10:40:00,9285.56,9287.15,9285.54,9286.81,15.0,135830.0,249
2020-07-08 10:41:00,9287.15,9287.72,9286.97,9287.57,18.0,166270.0,343
2020-07-08 10:42:00,9287.57,9289.0,9287.51,9288.73,36.0,333403.0,462
2020-07-08 10:43:00,9288.73,9291.4,9288.72,9290.9,27.0,248247.0,460
2020-07-08 10:44:00,9290.89,9291.44,9290.82,9291.43,10.0,91821.0,280
2020-07-08 10:45:00,9291.43,9292.39,9288.4,9289.22,25.0,234459.0,435
2020-07-08 10:46:00,9289.22,9289.41,9287.23,9288.43,20.0,188382.0,420
2020-07-08 10:47:00,9288.29,9288.63,9285.07,9288.5,33.0,305570.0,461
2020-07-08 10:48:00,9288.19,9290.33,9288.19,9290.23,16.0,146560.0,307
2020-07-08 10:49:00,9290.31,9291.97,9290.04,9291.58,17.0,161798.0,349
2020-07-08 10:50:00,9291.5,9294.35,9291.08,9294.29,25.0,230099.0,503
2020-07-08 10:51:00,9294.0,9297.89,9293.65,9297.23,33.0,311013.0,487
2020-07-08 10:52:00,9296.88,9297.97,9295.01,9297.0,33.0,308907.0,532
2020-07-08 10:53:00,9297.0,9298.94,9293.0,9298.3,67.0,624938.0,524
2020-07-08 10:54:00,9298.21,9300.0,9297.17,9300.0,58.0,535319.0,735
2020-07-08 10:55:00,9300.0,9301.24,9296.3,9296.3,92.0,853385.0,729
2020-07-08 10:56:00,9296.3,9300.0,9295.04,9296.96,47.0,433309.0,585
2020-07-08 10:57:00,9297.14,9299.57,9296.0,9299.12,35.0,321405.0,460
2020-07-08 10:58:00,9299.33,9300.0,9294.64,9294.91,39.0,360892.0,573
2020-07-08 10:59:00,9294.92,9294.92,9291.25,9292.1,29.0,272108.0,488
2020-07-08 11:00:00,9292.1,9297.83,9292.0,9297.83,29.0,269811.0,401
2020-07-08 11:01:00,9297.38,9302.9,9296.6,9302.63,48.0,446042.0,502
2020-07-08 11:02:00,9302.62,9306.83,9301.16,9305.16,82.0,760841.0,905
2020-07-08 11:03:00,9305.09,9306.88,9303.19,9306.88,59.0,549804.0,597
2020-07-08 11:04:00,9306.75,9309.0,9306.0,9307.0,55.0,509139.0,622
2020-07-08 11:05:00,9307.01,9308.7,9301.25,9302.03,112.0,1042275.0,609
2020-07-08 11:06:00,9302.49,9302.88,9299.01,9301.83,27.0,254341.0,529
2020-07-08 11:07:00,9301.82,9303.13,9301.0,9303.1,21.0,196096.0,354
2020-07-08 11:08:00,9303.1,9303.11,9300.01,9302.04,39.0,366945.0,623
2020-07-08 11:09:00,9302.0,9302.01,9287.59,9292.22,142.0,1321362.0,1174
2020-07-08 11:10:00,9292.22,9295.63,9291.48,9295.05,37.0,342580.0,599
2020-07-08 11:11:00,9295.05,9296.3,9290.26,9291.41,54.0,497475.0,470
2020-07-08 11:12:00,9291.38,9293.27,9290.22,9290.89,22.0,207182.0,348
2020-07-08 11:13:00,9290.9,9290.92,9285.23,9286.85,60.0,560311.0,690
2020-07-08 11:14:00,9286.85,9289.8,9286.85,9288.03,29.0,270089.0,405
2020-07-08 11:15:00,9288.04,9288.4,9283.86,9284.22,39.0,363485.0,353
2020-07-08 11:16:00,9284.22,9288.79,9284.03,9287.98,42.0,389226.0,417
2020-07-08 11:17:00,9288.14,9288.78,9284.01,9284.95,23.0,211827.0,365
2020-07-08 11:18:00,9285.12,9287.95,9284.02,9287.81,17.0,155659.0,244
2020-07-08 11:19:00,9287.81,9290.86,9287.48,9290.6,15.0,142741.0,391
2020-07-08 11:20:00,9290.59,9290.8,9286.0,9286.3,12.0,107720.0,256
2020-07-08 11:21:00,9286.32,9287.95,9281.0,9284.06,57.0,526579.0,578
2020-07-08 11:22:00,9284.06,9289.49,9282.26,9287.01,26.0,239233.0,339
2020-07-08 11:23:00,9287.01,9288.2,9285.94,9288.0,11.0,105251.0,280
2020-07-08 11:24:00,9287.98,9289.87,9286.99,9288.8,16.0,144008.0,333
2020-07-08 11:25:00,9288.83,9292.98,9288.61,9292.92,45.0,414492.0,514
2020-07-08 11:26:00,9292.9,9293.54,9291.2,9292.05,17.0,156276.0,355
2020-07-08 11:27:00,9292.05,9292.05,9286.18,9287.82,19.0,176754.0,366
2020-07-08 11:28:00,9287.85,9292.99,9286.98,9290.81,18.0,169976.0,341
2020-07-08 11:29:00,9290.8,9293.73,9289.52,9292.12,26.0,238339.0,240
2020-07-08 11:30:00,9292.16,9296.06,9291.46,9295.36,14.0,128388.0,401
2020-07-08 11:31:00,9295.08,9295.16,9292.09,9292.47,16.0,150222.0,339
2020-07-08 11:32:00,9292.47,9292.91,9292.46,9292.46,20.0,189899.0,314
2020-07-08 11:33:00,9292.46,9292.54,9292.46,9292.47,32.0,300476.0,227
2020-07-08 11:34:00,9292.47,9292.52,9290.71,9291.98,29.0,272676.0,360
2020-07-08 11:35:00,9291.98,9291.99,9291.0,9291.0,14.0,132336.0,260
2020-07-08 11:36:00,9291.0,9291.06,9285.87,9288.49,20.0,182305.0,427
2020-07-08 11:37:00,9287.4,9288.75,9286.45,9287.96,16.0,144088.0,382
2020-07-08 11:38:00,9288.0,9292.3,9286.83,9289.15,20.0,189260.0,486
2020-07-08 11:39:00,9289.15,9290.73,9287.59,9289.39,21.0,191495.0,486
2020-07-08 11:40:00,9288.69,9289.52,9287.1,9288.15,12.0,112925.0,389
2020-07-08 11:41:00,9288.15,9294.91,9287.93,9293.66,26.0,237380.0,339
2020-07-08 11:42:00,9293.65,9294.92,9292.61,9294.48,12.0,108817.0,264
2020-07-08 11:43:00,9294.82,9297.0,9294.71,9296.75,10.0,93086.0,210
2020-07-08 11:44:00,9296.76,9299.48,9295.77,9299.46,36.0,333351.0,536
2020-07-08 11:45:00,9299.45,9300.0,9298.33,9299.63,28.0,264123.0,432
2020-07-08 11:46:00,9299.63,9299.94,9298.22,9298.59,19.0,174960.0,373
2020-07-08 11:47:00,9299.07,9299.81,9294.28,9296.1,23.0,217920.0,447
2020-07-08 11:48:00,9296.1,9299.12,9293.83,9297.04,23.0,213100.0,365
2020-07-08 11:49:00,9297.06,9298.74,9296.3,9297.96,14.0,134373.0,248
2020-07-08 11:50:00,9297.97,9300.0,9297.21,9299.94,20.0,184701.0,351
2020-07-08 11:51:00,9299.94,9302.65,9299.58,9302.07,16.0,148127.0,295
2020-07-08 11:52:00,9302.01,9304.08,9301.21,9304.06,21.0,192600.0,299
